date,symbol,close,volume,name
2022-03-01,GT,13.929999999999998,11.449539857142856,Goodyear Tire & Rubber Company
2022-04-01,GT,13.485714285714286,6.1483552857142865,Goodyear Tire & Rubber Company
2022-05-01,GT,11.94357142857143,7.5897434285714285,Goodyear Tire & Rubber Company
2022-06-01,GT,12.26,5.6070338571428575,Goodyear Tire & Rubber Company
2022-07-01,GT,11.117857142857142,4.237277285714286,Goodyear Tire & Rubber Company
2022-08-01,GT,14.422857142857142,5.786579857142857,Goodyear Tire & Rubber Company
2022-09-01,GT,13.517142857142858,4.7420661428571425,Goodyear Tire & Rubber Company
2022-10-01,GT,11.202857142857141,4.918807285714286,Goodyear Tire & Rubber Company
2022-11-01,GT,10.968571428571428,8.411693142857143,Goodyear Tire & Rubber Company
2022-12-01,GT,10.705714285714285,4.405207857142857,Goodyear Tire & Rubber Company
2023-01-01,GT,11.291428571428572,4.103763,Goodyear Tire & Rubber Company
2023-02-01,GT,11.312857142857142,5.617033571428571,Goodyear Tire & Rubber Company
2023-03-01,GT,10.755714285714287,6.545723000000001,Goodyear Tire & Rubber Company
2023-04-01,GT,10.661428571428571,3.8949428571428575,Goodyear Tire & Rubber Company
2023-05-01,GT,13.082857142857144,11.927114285714286,Goodyear Tire & Rubber Company
2023-06-01,GT,13.491428571428571,6.1622142857142865,Goodyear Tire & Rubber Company
2023-07-01,GT,14.802142857142856,5.112814000000001,Goodyear Tire & Rubber Company
2023-08-01,GT,12.95857142857143,8.10954285714286,Goodyear Tire & Rubber Company
2023-09-01,GT,12.644285714285715,3.5507714285714296,Goodyear Tire & Rubber Company
2023-10-01,GT,12.235714285714286,4.23820042857143,Goodyear Tire & Rubber Company
2023-11-01,GT,13.084285714285713,5.358228571428573,Goodyear Tire & Rubber Company
2023-12-01,GT,14.293571428571429,3.9460285714285726,Goodyear Tire & Rubber Company
2024-01-01,GT,13.84142857142857,4.605828571428573,Goodyear Tire & Rubber Company
2024-02-01,GT,12.97642857142857,9.04684485714286,Goodyear Tire & Rubber Company
2024-03-01,GT,12.435000000000002,3.7339962857142868,Goodyear Tire & Rubber Company
